"","caseno","popbasesec","country","region","la_group","residence_type","add1yr","ageh","agehrp","aggdtwpew11g","ahchuk11","carer","carsnoc","cenheat","clients01","clients02","clients03","clients04","clients05","clients06","clients07","clients08","clients09","clients10","clients11","clients12","clients13","clients14","clients15","clients16","clients17","clients18","clients19","clients20","clients21","cobg","cobhukrcg","concealed","depedhuk11","depemhuk11","dephdhuk11","dephshuk11","deprived","disability","dpcfamuk11","ecopuk11","empstat","estnaturei","ethhuk11","ethnicityew","everwork","fmspuk11","health","hhldlang11","hlqupuk11","hours","housecarer","identityg","illhuk11g","indgpuk11","intention","iscog","landlordew","langprf","larpuk11","lastyrwrkg","mainglangg","marstat","meighuk11","mighuk11","mltrlg","movefromg","moveregion","natidbpuk11","natidepuk11","natidipuk11","natidnipuk11","natidopuk11","natidspuk11","natidwpuk11","nssec","nsshuk11","occg","passports","penexactpuk11","penhuk11","penpuk11","position","pproomhuk11","psptelog","relato","religionew","rtntypeg","scaddtyp","scghuk11","scgpuk11c","selfcon","sex","single","sizhuk11","sscaddcpew11","stapuk11","student","supervisor","tenduk11","tenure","transport","transport_2001","typaccom","unemphist","visitorsg","wg1famuk11","wkpladdewni","wlshread","wlshspeak","wlshstnd","wlshwrit","wpzhome","wrkplaceew","yradindstud","yrarr_yearg"
"265990",378933,1,1,2,188,2,1,6,3,4,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,4,2,1,NA,1,1,NA,3,2,1,12,3,0,NA,0,6,NA,14,NA,NA,1,1,1,2,2,0,5,1,NA,3,1,7,4,3,4,4,5,5,12,1,0,NA,0,NA,2,NA,NA,1,1,NA,2,2,1,1,2,4,1,NA,2,1,1,2,7,7,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"1465472",2289615,1,1,2,183,2,1,9,6,4,8,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,6,2,1,NA,1,1,NA,3,1,1,15,4,2,NA,0,7,NA,25,NA,NA,1,1,1,2,2,0,5,1,NA,3,1,7,4,3,4,4,3.2,3.2,21,1,0,NA,0,NA,2,NA,NA,1,1,NA,1,1,1,1,2,5,1,NA,2,1,1,2,7,7,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"917585",2294928,1,1,2,184,2,1,5,7,3,10,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,1,1,0,3,3,1,2,1,NA,1,1,NA,5,2,1,14,3,0,NA,2,9,NA,44,1,NA,4,1,1,1,2,0,2,1,NA,3,1,7,4,3,4,4,7.1,4.1,41,1,0,NA,0,NA,2,NA,4,2,2,NA,2,2,1,1,2,3,1,NA,2,2,4,4,4,4,3,NA,0,1,1,NA,NA,NA,NA,4,4,0,NA
"2148204",354959,1,1,2,186,2,1,11,8,4,10,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,0,0,1,3,1,2,1,NA,1,1,NA,3,1,1,12,3,0,NA,0,3,NA,71,NA,NA,1,1,1,2,2,0,2,1,NA,3,4,7,4,3,1,4,11.1,11.1,53,1,0,NA,0,NA,1,NA,NA,2,2,NA,3,3,1,1,2,3,1,NA,2,2,1,2,7,7,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"102528",382844,1,1,2,188,2,1,6,3,9,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,2,1,NA,1,1,NA,3,2,1,14,3,0,NA,0,11,NA,71,NA,NA,1,1,1,2,2,0,5,1,NA,3,1,7,4,3,4,4,11.1,11.1,53,1,0,NA,0,NA,1,NA,NA,1,1,NA,3,3,1,1,2,2,1,NA,2,2,1,2,7,7,3,NA,0,2,3,NA,NA,NA,NA,2,1,0,NA
"1771415",2299998,1,1,2,184,2,1,9,6,1,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,3,2,1,NA,1,1,NA,3,2,1,12,3,0,NA,0,13,NA,53,NA,NA,1,1,1,2,2,0,2,1,NA,3,1,7,4,3,4,4,7.2,7.2,61,1,0,NA,0,NA,1,NA,NA,2,2,NA,3,3,1,2,2,3,1,NA,2,2,0,1,10,10,2,NA,0,2,1,NA,NA,NA,NA,3,3,0,NA
"267372",2316121,1,1,2,190,2,1,9,6,2,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,2,1,NA,1,1,NA,3,2,1,15,3,0,NA,0,15,NA,12,3,NA,3,1,1,5,2,0,3,1,NA,1,4,7,4,3,4,4,2,2,11,1,0,NA,0,NA,1,NA,NA,1,1,NA,1,1,1,2,2,2,1,NA,2,1,5,4,7,7,4,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"1244699",2295255,1,1,2,184,2,1,4,6,2,10,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,3,8,1,NA,1,1,NA,4,1,1,12,1,0,NA,0,6,NA,94,NA,NA,4,1,1,1,2,0,3,1,NA,3,1,7,4,3,4,4,15,10,92,1,0,NA,0,NA,2,NA,4,1,1,NA,4,4,1,2,2,3,1,1,1,2,1,2,10,10,3,NA,0,2,1,NA,NA,NA,NA,3,3,0,NA
"752210",2278412,1,1,2,182,2,1,10,7,8,9,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,6,5,2,NA,1,1,NA,3,1,1,14,1,2,NA,0,6,NA,61,NA,NA,1,1,1,2,3,0,2,1,NA,3,1,7,4,3,4,4,9.1,5,51,1,0,NA,0,NA,1,NA,1,2,1,NA,2,2,1,1,2,5,1,NA,2,2,1,2,7,1,1,NA,0,2,2,NA,NA,NA,NA,1,2,0,NA
"920568",375822,1,1,2,188,2,1,10,7,6,8,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,1,0,2,1,6,2,1,NA,1,1,NA,3,4,1,15,4,2,NA,1,10,NA,26,NA,NA,1,1,1,2,2,0,2,1,NA,3,1,7,4,3,4,4,3.1,3.1,24,1,0,NA,0,NA,2,NA,NA,2,2,NA,1,1,1,1,2,5,1,NA,2,1,1,2,3,3,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"1080354",2284318,1,1,2,183,2,1,10,7,1,4,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,5,1,1,NA,1,1,NA,6,2,1,12,2,0,NA,0,4,NA,52,3,NA,4,1,1,1,2,0,2,1,NA,3,1,7,4,3,4,4,7.2,7.2,71,1,0,NA,0,NA,1,NA,NA,2,2,NA,4,4,1,2,1,3,1,NA,2,2,5,4,10,10,3,NA,0,1,1,NA,NA,NA,NA,3,3,0,NA
"2568953",394813,1,1,2,189,2,1,11,8,3,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,0,1,0,0,2,3,1,2,1,NA,2,2,NA,3,2,1,11,3,0,NA,0,4,NA,93,1,NA,1,1,1,2,4,0,2,1,NA,3,1,7,4,3,4,4,13.2,13.2,91,5,0,NA,0,NA,1,NA,NA,2,1,NA,4,4,1,2,2,2,1,NA,2,2,4,4,7,7,4,NA,0,1,1,NA,NA,NA,NA,3,3,0,3
"424911",2269538,1,1,2,182,2,1,7,5,4,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,4,2,1,NA,1,1,NA,3,2,1,15,4,0,NA,0,8,NA,43,NA,NA,1,1,1,2,2,0,7,1,NA,2,2,7,4,3,4,4,7.1,7.1,41,1,0,NA,0,NA,1,NA,1,1,2,NA,2,2,1,1,2,4,1,NA,2,1,1,2,7,7,1,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"101750",369526,1,1,2,187,2,3,6,3,3,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,2,1,NA,1,1,NA,3,1,1,15,3,0,NA,0,2,NA,42,NA,NA,3,1,1,5,2,2,2,3,3,3,1,7,4,3,4,4,7.2,7.2,72,1,0,NA,0,NA,1,NA,NA,2,1,NA,2,2,1,2,2,2,1,NA,2,2,1,2,8,8,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"916101",2269202,1,1,2,182,2,2,6,3,9,7,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,1,3,NA,2,1,NA,1,1,NA,2,1,1,14,4,0,NA,0,3,NA,71,3,NA,4,1,1,1,2,2,2,3,3,3,1,7,4,3,4,4,10,2,81,1,0,NA,0,NA,1,NA,13,2,1,NA,1,1,1,1,2,2,1,NA,2,1,5,4,8,8,2,NA,0,NA,3,NA,NA,NA,NA,2,1,0,NA
"1973562",385953,1,1,2,189,2,1,8,6,4,10,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,2,1,NA,1,1,NA,3,1,1,11,3,1,NA,0,5,NA,83,NA,NA,1,1,1,2,2,0,5,1,NA,3,1,7,4,3,4,4,13.3,7.1,82,1,0,NA,0,NA,2,NA,1,2,1,NA,2,2,1,1,2,4,1,NA,2,2,1,2,6,6,3,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"1542151",342979,1,1,2,185,2,1,5,7,2,9,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,0,0,3,3,3,2,1,NA,1,1,NA,5,1,1,10,3,0,NA,0,11,NA,96,NA,NA,4,1,1,1,2,0,2,1,NA,3,1,7,4,3,4,4,13.4,13.4,92,1,0,NA,0,NA,2,NA,4,2,1,NA,4,4,1,1,2,4,1,NA,2,2,1,2,7,7,2,NA,0,1,1,NA,NA,NA,NA,3,3,0,NA
"1427487",394877,1,1,2,189,2,1,13,10,5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,1,3,NA,2,1,NA,1,1,NA,2,1,1,12,3,0,NA,0,5,NA,54,NA,NA,7,1,1,5,1,0,1,1,NA,3,1,7,4,3,4,4,12.2,12.2,92,8,1,NA,0,NA,1,NA,NA,9,1,NA,3,3,1,2,1,1,1,NA,2,2,1,2,7,7,4,NA,0,NA,1,NA,NA,NA,NA,4,4,0,NA
"2793028",2330565,1,1,2,191,2,1,12,9,3,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,1,1,NA,1,1,NA,3,2,1,16,2,0,NA,0,14,NA,22,NA,NA,1,1,1,2,2,0,2,1,NA,3,1,7,4,3,4,4,4.1,13.4,22,1,0,NA,0,NA,1,NA,1,2,1,NA,4,4,1,2,2,2,1,NA,2,2,0,1,7,7,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"2623499",2302989,1,1,2,184,2,1,13,10,8,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,0,0,1,3,3,1,6,2,NA,1,1,NA,3,3,1,10,4,0,NA,0,4,NA,52,NA,NA,1,1,1,2,2,0,2,1,NA,3,1,7,4,3,4,4,9.1,9.1,12,1,1,NA,0,NA,1,NA,1,2,1,NA,2,2,1,2,2,2,1,NA,2,2,1,2,10,1,4,NA,0,2,2,NA,NA,NA,NA,1,2,0,NA
"917690",2293307,1,1,2,184,2,2,6,3,9,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,6,2,NA,1,1,NA,3,2,1,12,3,0,NA,0,3,NA,71,3,NA,3,1,1,1,2,2,3,1,3,1,4,7,4,3,4,4,9.1,9.1,53,1,0,NA,0,NA,1,NA,NA,1,1,NA,3,3,1,1,2,2,1,NA,2,2,5,4,7,7,2,NA,0,2,3,NA,NA,NA,NA,2,1,0,NA
"1246339",345830,1,1,2,185,2,1,4,7,5,10,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,2,1,NA,1,1,NA,5,1,1,11,3,0,NA,0,14,NA,53,3,NA,4,1,1,1,2,0,3,1,NA,3,1,7,4,3,4,4,12.2,11.1,61,1,0,NA,0,NA,1,NA,4,1,2,NA,3,3,1,2,2,3,1,NA,2,2,5,4,8,8,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"2514287",2321408,1,1,2,190,2,3,9,6,3,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0,0,0,2,3,NA,8,1,NA,1,1,NA,2,2,1,11,3,0,NA,0,4,NA,14,2,NA,4,1,1,1,1,1,1,6,3,1,4,7,4,3,4,4,15,15,11,1,0,NA,0,NA,1,NA,NA,2,1,NA,2,2,1,1,1,1,1,6,1,1,3,4,7,7,3,NA,1,NA,1,NA,NA,NA,NA,3,3,0,NA
"1356549",383529,1,1,2,188,2,1,6,12,2,10,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,1,0,2,3,1,1,1,NA,1,1,NA,5,2,1,12,1,2,NA,2,6,NA,51,NA,NA,4,1,1,1,2,0,5,1,NA,3,1,7,4,3,4,4,13.1,2,92,1,0,9,0,NA,2,NA,4,1,1,7,NA,1,1,1,2,4,2,NA,2,2,0,1,10,10,2,NA,1,0,1,NA,NA,NA,NA,3,3,0,NA
"2263013",387028,1,1,2,189,2,1,10,7,3,10,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,0,0,0,2,3,1,4,3,NA,1,1,NA,3,2,1,11,4,0,NA,0,5,NA,93,NA,NA,3,1,1,1,2,0,2,1,NA,2,2,7,4,3,4,4,8.1,8.1,92,1,0,NA,0,NA,2,NA,NA,2,1,NA,4,4,1,1,2,3,1,NA,2,1,1,2,7,7,3,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"1651554",2327477,1,1,2,191,2,1,7,4,2,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,2,2,1,NA,1,1,NA,3,1,1,14,3,0,NA,0,5,NA,51,NA,NA,1,1,1,2,2,0,5,1,NA,3,1,7,4,3,4,4,7.2,7.2,62,1,0,NA,0,NA,1,NA,NA,2,2,NA,2,2,1,1,2,3,1,NA,2,2,1,2,7,7,2,NA,0,2,1,NA,NA,NA,NA,3,3,0,NA
"758558",2325450,1,1,2,190,2,3,10,12,2,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,1,0,2,3,1,2,1,NA,1,1,NA,8,2,1,13,3,0,NA,1,2,NA,73,NA,NA,4,1,1,1,2,2,5,2,3,3,1,7,4,3,4,4,11.1,7.1,52,1,0,8,0,NA,1,NA,4,1,1,NA,NA,2,1,1,2,2,1,NA,2,2,0,1,7,7,3,NA,0,0,1,NA,NA,NA,NA,4,4,0,NA
"756212",366277,1,1,2,187,2,1,12,9,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,1,3,NA,2,1,NA,1,1,NA,2,1,1,15,3,0,NA,0,12,NA,41,NA,NA,7,1,1,5,1,0,1,1,NA,3,1,7,4,3,4,4,7.1,7.1,41,1,0,NA,0,NA,1,NA,NA,1,2,NA,2,2,1,2,1,1,1,NA,2,2,0,1,10,10,1,NA,0,NA,1,NA,NA,NA,NA,3,3,0,NA
"1984499",392929,1,1,2,189,2,1,11,6,2,9,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,0,1,0,3,2,5,1,1,NA,1,1,NA,3,2,1,10,2,2,NA,2,11,NA,51,3,NA,1,1,1,2,2,0,3,1,NA,3,1,7,4,3,4,4,12.2,13.3,62,1,0,NA,0,NA,2,NA,1,1,1,NA,3,3,1,2,2,5,1,NA,2,2,5,4,10,10,3,NA,0,2,1,NA,NA,NA,NA,3,3,0,NA
"427352",341678,1,1,2,185,2,1,10,8,2,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,0,0,0,2,3,1,2,1,NA,1,1,NA,3,1,1,10,3,0,NA,0,14,NA,41,NA,NA,3,1,1,1,2,0,2,1,NA,3,1,7,4,3,4,4,7.1,7.2,42,1,0,NA,0,NA,2,NA,3,2,2,NA,2,2,1,2,2,2,1,NA,2,2,1,2,7,7,3,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"1705942",344228,1,1,2,185,2,3,10,7,4,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,2,1,NA,1,1,NA,3,2,1,14,3,0,NA,0,3,NA,72,NA,NA,3,1,1,5,2,2,2,10,3,3,1,7,4,3,4,4,11.1,11.1,52,1,0,NA,0,NA,1,NA,NA,2,1,NA,3,3,1,1,2,2,1,NA,2,1,1,2,7,7,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"1782473",394828,1,1,2,189,2,1,14,11,8,5,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,0,0,0,2,3,1,1,1,NA,1,1,NA,3,2,1,11,1,0,NA,0,1,NA,14,NA,NA,1,1,1,2,2,0,2,1,NA,3,1,7,4,3,4,4,5,5,12,1,1,6,1,NA,1,NA,1,2,1,NA,NA,NA,1,2,2,2,1,NA,2,2,1,2,10,1,1,NA,0,2,2,NA,NA,NA,NA,1,2,0,NA
"1084926",384933,1,1,2,188,2,1,13,10,8,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,1,1,1,NA,1,1,NA,3,1,1,15,2,1,NA,0,10,NA,21,NA,NA,1,1,1,2,2,0,2,1,NA,1,4,7,4,3,4,4,3.1,7.1,24,1,0,NA,0,NA,1,NA,1,2,1,NA,2,2,1,1,2,2,1,NA,2,2,0,1,7,1,1,NA,0,2,2,NA,NA,NA,NA,1,2,0,NA
"758520",2318387,1,1,2,190,2,1,10,7,2,10,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,2,1,1,0,1,4,3,1,2,1,NA,1,1,NA,6,2,1,10,3,0,NA,0,2,NA,81,NA,NA,7,1,1,5,2,0,5,1,NA,1,4,7,4,3,4,4,13.2,13.2,81,1,0,NA,0,NA,2,NA,NA,6,1,NA,4,4,1,2,2,5,1,NA,2,2,0,1,10,10,3,NA,0,1,1,NA,NA,NA,NA,3,3,0,4
"1962695",2322877,1,1,2,190,2,1,11,8,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,1,3,NA,2,1,NA,1,1,NA,2,2,1,15,4,1,NA,0,12,NA,13,NA,NA,7,1,1,5,1,0,1,1,NA,3,1,7,4,3,4,4,5,5,11,1,0,NA,0,NA,1,NA,NA,2,1,6,1,1,1,1,1,1,2,NA,2,1,1,2,4,4,3,NA,0,NA,1,NA,NA,NA,NA,4,4,0,NA
"2557999",391819,1,1,2,189,2,1,10,7,1,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,2,2,1,NA,1,1,NA,3,1,1,12,3,0,NA,0,3,NA,72,NA,NA,1,1,1,2,2,0,3,1,NA,3,1,7,4,3,4,4,12.3,12.3,52,1,0,NA,0,NA,2,NA,NA,1,1,NA,3,3,1,1,2,3,1,NA,2,1,1,2,10,10,2,NA,0,2,1,NA,NA,NA,NA,3,3,0,NA
"1694935",2276348,1,1,2,182,2,1,8,6,2,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,2,1,1,NA,1,1,NA,3,1,1,15,1,0,NA,0,12,NA,44,NA,NA,1,1,1,2,2,0,2,1,NA,3,1,7,4,3,4,4,7.1,2,41,1,0,NA,0,NA,1,NA,1,2,1,NA,2,2,1,2,2,3,1,NA,2,2,1,2,7,7,3,NA,0,2,1,NA,NA,NA,NA,3,3,0,NA
"2301278",2291678,1,1,2,184,2,2,6,3,2,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,0,0,0,1,2,3,NA,2,1,NA,2,1,NA,2,1,1,15,3,0,NA,0,14,NA,34,3,NA,4,1,1,1,5,2,5,2,3,3,1,7,4,3,4,4,4.1,4.1,32,1,0,NA,0,NA,2,NA,13,1,1,NA,2,2,1,2,2,2,1,NA,2,1,5,4,7,7,4,NA,0,NA,1,NA,NA,NA,NA,4,4,0,NA
"2110044",2321513,1,1,2,190,2,2,9,6,4,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,4,2,1,NA,6,6,NA,3,1,1,15,3,0,NA,0,9,NA,25,NA,NA,1,1,1,2,2,1,2,4,3,1,4,7,4,3,4,4,3.2,3.2,21,4,0,NA,0,NA,1,4,NA,2,2,NA,1,1,1,1,2,4,1,NA,2,1,1,2,7,7,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,NA
"2410568",2291752,1,1,2,184,2,1,11,9,8,10,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,1,0,0,0,2,3,NA,2,1,NA,3,3,NA,2,1,4,16,3,0,2,0,11,NA,12,3,2,7,1,2,5,2,2,2,1,NA,3,4,7,4,1,4,4,5,11.1,11,7,0,NA,0,NA,2,2,13,2,1,NA,3,3,1,1,2,4,1,NA,2,1,5,4,4,1,2,NA,0,NA,2,NA,NA,NA,NA,1,2,0,9
"1080112",2274807,1,1,2,182,2,1,9,6,2,10,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,1,0,2,3,1,2,1,NA,1,1,NA,6,2,1,12,3,2,NA,1,4,NA,54,2,NA,6,1,1,4,2,2,2,1,NA,3,1,7,4,3,4,4,10,10,92,8,0,9,0,NA,1,NA,NA,2,1,NA,3,3,1,2,2,3,1,NA,2,1,3,4,5,5,2,NA,0,1,1,NA,NA,NA,NA,3,3,0,NA
"1244632",2294114,1,1,2,184,2,1,10,7,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,1,3,5,2,1,NA,1,1,NA,6,1,1,14,3,0,NA,0,1,NA,24,NA,NA,6,1,1,4,2,0,2,1,NA,3,1,7,4,3,4,4,3.2,3.2,24,1,0,NA,0,NA,1,NA,NA,2,1,NA,2,2,1,2,1,3,1,NA,2,1,1,2,7,7,2,NA,0,1,1,NA,NA,NA,NA,3,3,0,NA
"1880586",2268387,1,1,2,182,2,1,7,4,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,0,0,0,0,1,3,NA,2,1,NA,1,1,NA,2,1,1,15,4,0,NA,0,10,NA,26,NA,NA,4,1,1,1,1,0,1,1,NA,3,1,7,4,3,4,4,3.1,3.1,24,1,0,NA,0,NA,1,NA,NA,2,1,NA,1,1,1,1,1,1,1,NA,2,1,1,2,7,7,2,NA,0,NA,1,NA,NA,NA,NA,3,3,0,6
"2426989",376028,1,1,2,188,2,2,8,5,1,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,1,0,2,2,1,2,1,NA,1,1,NA,3,2,1,15,3,0,NA,1,14,NA,22,NA,NA,1,1,1,2,2,1,5,1,3,3,1,7,4,3,4,4,4.1,4.1,22,1,0,NA,0,NA,1,NA,NA,2,1,NA,2,2,1,2,2,2,1,NA,2,1,1,2,7,7,2,NA,0,2,1,NA,NA,NA,NA,3,3,0,NA
"753756",2312995,1,1,2,184,2,1,6,3,7,8,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,2,0,0,0,0,1,3,6,2,1,NA,12,12,NA,3,2,1,12,3,0,6,0,6,NA,94,1,NA,1,1,1,2,3,0,5,1,NA,3,4,7,4,1,4,4,10,10,92,1,0,NA,0,NA,2,NA,NA,2,1,NA,4,4,1,2,2,5,1,NA,2,1,4,4,2,2,2,NA,0,2,1,NA,NA,NA,NA,4,4,0,7
